TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
1028360377384305;1605969069000;48.799495862854;9.228413868434;282.2367;0.0000;-3000.0000;4.00000000;3.07664394;0.12509972;-1.00000000;
1028361392395689;1605969070000;48.799495862854;9.228413868434;282.3058;0.0000;-3000.0000;4.00000000;3.08273387;0.12586290;-1.00000000;
1028362400946727;1605969071000;48.799495862854;9.228413868434;282.2714;0.0000;-3000.0000;4.00000000;3.09256244;0.12728034;-1.00000000;
1028363386895072;1605969072000;48.799495862854;9.228413868434;282.1282;0.0000;-3000.0000;4.00000000;3.09652066;0.12961584;-1.00000000;
1028364382030918;1605969073000;48.799495862854;9.228413868434;282.1389;0.0000;-3000.0000;4.00000000;3.10371304;0.12611017;-1.00000000;
1028365386986648;1605969074000;48.799495862854;9.228413868434;282.1814;0.0000;-3000.0000;4.00000000;3.10383201;0.12901746;-1.00000000;
1028366375760993;1605969075000;48.799495862854;9.228413868434;282.2143;0.0000;-3000.0000;4.00000000;3.10553527;0.12645291;-1.00000000;
1028367384844531;1605969076000;48.799495862854;9.228413868434;282.2401;0.0000;-3000.0000;4.00000000;3.10217690;0.12882754;-1.00000000;
1028368386255338;1605969077000;48.799495862854;9.228413868434;282.2985;0.0000;-3000.0000;4.00000000;3.09904695;0.12872845;-1.00000000;
1028369367496645;1605969078000;48.799495862854;9.228413868434;282.3030;0.0000;-3000.0000;4.00000000;3.10194063;0.12856227;-1.00000000;
1028370388116106;1605969079000;48.799495862854;9.228413868434;282.2819;0.0000;-3000.0000;4.00000000;3.10625219;0.12835316;-1.00000000;
1028371378054413;1605969080000;48.799495862854;9.228413868434;282.1772;0.0000;-3000.0000;4.00000000;3.11102366;0.12794046;-1.00000000;
1028372384741104;1605969081000;48.799495862854;9.228413868434;282.0933;0.0000;-3000.0000;4.00000000;3.11624670;0.12766016;-1.00000000;
1028373384379334;1605969082000;48.799495862854;9.228413868434;282.1871;0.0000;-3000.0000;4.00000000;3.12353039;0.12875420;-1.00000000;
1028374388465641;1605969083000;48.799495862854;9.228413868434;282.1776;0.0000;-3000.0000;4.00000000;3.12786198;0.12661333;-1.00000000;
1028375383445025;1605969084000;48.799495862854;9.228413868434;282.1787;0.0000;-3000.0000;4.00000000;3.13462329;0.12470496;-1.00000000;
1028376393831717;1605969085000;48.799495862854;9.228413868434;282.2296;0.0000;-3000.0000;4.00000000;3.14028239;0.12490244;-1.00000000;
1028377400584331;1605969086000;48.799495862854;9.228413868434;282.2670;0.0000;-3000.0000;4.00000000;3.14546680;0.12820841;-1.00000000;
1028378386584715;1605969087000;48.799495862854;9.228413868434;282.3301;0.0000;-3000.0000;4.00000000;3.15473175;0.12561455;-1.00000000;
1028379394913215;1605969088000;48.799495862854;9.228413868434;282.2458;0.0000;-3000.0000;4.00000000;3.14621282;0.12484842;-1.00000000;
1028380384984406;1605969089000;48.799495862854;9.228413868434;282.2504;0.0000;-3000.0000;4.00000000;3.15180039;0.12438161;-1.00000000;
1028381369880752;1605969090000;48.799495862854;9.228413868434;282.2488;0.0000;-3000.0000;4.00000000;3.15929604;0.12497503;-1.00000000;
1028382397652982;1605969091000;48.799495862854;9.228413868434;282.2547;0.0000;-3000.0000;4.00000000;3.16821551;0.12556367;-1.00000000;
1028383387444250;1605969092000;48.799495862854;9.228413868434;282.2919;0.0000;-3000.0000;4.00000000;3.18251014;0.12290894;-1.00000000;
1028384371981634;1605969093000;48.799495862854;9.228413868434;282.2751;0.0000;-3000.0000;4.00000000;3.19663310;0.12172762;-1.00000000;
1028385385436710;1605969094000;48.799495862854;9.228413868434;282.2078;0.0000;-3000.0000;4.00000000;3.21100974;0.12358792;-1.00000000;
1028386376430979;1605969095000;48.799495862854;9.228413868434;282.3070;0.0000;-3000.0000;4.00000000;3.21696162;0.12188923;-1.00000000;
1028387391749555;1605969096000;48.799495862854;9.228413868434;282.3063;0.0000;-3000.0000;4.00000000;3.23022199;0.12405217;-1.00000000;
1028388377867939;1605969097000;48.799495862854;9.228413868434;282.3926;0.0000;-3000.0000;4.00000000;3.23492193;0.12256045;-1.00000000;
1028389383695823;1605969098000;48.799495862854;9.228413868434;282.4338;0.0000;-3000.0000;4.00000000;3.23835993;0.12317099;-1.00000000;
1028390394897514;1605969099000;48.799495862854;9.228413868434;282.5075;0.0000;-3000.0000;4.00000000;3.23927164;0.12313958;-1.00000000;
1028391411684283;1605969100000;48.799495862854;9.228413868434;282.5033;0.0000;-3000.0000;4.00000000;3.24167085;0.12273359;-1.00000000;
1028392378634667;1605969101000;48.799495862854;9.228413868434;282.5599;0.0000;-3000.0000;4.00000000;3.24460125;0.12486342;-1.00000000;
1028393367613589;1605969102000;48.799495862854;9.228413868434;282.5866;0.0000;-3000.0000;4.00000000;3.24488759;0.12441199;-1.00000000;
1028394377638204;1605969103000;48.799495862854;9.228413868434;282.6181;0.0000;-3000.0000;4.00000000;3.24413490;0.12120475;-1.00000000;
1028395376041088;1605969104000;48.799495862854;9.228413868434;282.5836;0.0000;-3000.0000;4.00000000;3.24170685;0.12004701;-1.00000000;
1028396379542241;1605969105000;48.799495862854;9.228413868434;282.5520;0.0000;-3000.0000;4.00000000;3.24161100;0.12198613;-1.00000000;
1028397400559894;1605969106000;48.799495862854;9.228413868434;282.5014;0.0000;-3000.0000;4.00000000;3.25008607;0.12422201;-1.00000000;
1028398391726509;1605969107000;48.799495862854;9.228413868434;282.7401;0.0000;-3000.0000;4.00000000;3.24101114;0.12364855;-1.00000000;
1028399374890623;1605969108000;48.799495862854;9.228413868434;282.9364;0.0000;-3000.0000;4.00000000;3.23435903;0.12398780;-1.00000000;
1028400388788315;1605969109000;48.799495862854;9.228413868434;283.1436;0.0000;-3000.0000;4.00000000;3.22507286;0.12479173;-1.00000000;
1028401402947007;1605969110000;48.799495862854;9.228413868434;283.1274;0.0000;-3000.0000;4.00000000;3.23635530;0.12825722;-1.00000000;
1028402371062660;1605969111000;48.799495862854;9.228413868434;283.1050;0.0000;-3000.0000;4.00000000;3.25016499;0.12940454;-1.00000000;
1028403363009813;1605969112000;48.799495862854;9.228413868434;283.0904;0.0000;-3000.0000;4.00000000;3.25793362;0.13048740;-1.00000000;
1028404368586928;1605969113000;48.799495862854;9.228413868434;282.9627;0.0000;-3000.0000;4.00000000;3.26469970;0.13185914;-1.00000000;
1028405388609504;1605969114000;48.799495862854;9.228413868434;282.8408;0.0000;-3000.0000;4.00000000;3.27150965;0.13351685;-1.00000000;
1028406386027157;1605969115000;48.799495862854;9.228413868434;282.7477;0.0000;-3000.0000;4.00000000;3.27976537;0.13089709;-1.00000000;
1028407413268848;1605969116000;48.799495862854;9.228413868434;282.7523;0.0000;-3000.0000;4.00000000;3.27783418;0.13456520;-1.00000000;
1028408375202848;1605969117000;48.799495862854;9.228413868434;282.7622;0.0000;-3000.0000;4.00000000;3.27654099;0.13520290;-1.00000000;
1028409385614732;1605969118000;48.799495862854;9.228413868434;282.7740;0.0000;-3000.0000;4.00000000;3.27065158;0.13350998;-1.00000000;
1028410383821846;1605969119000;48.799495862854;9.228413868434;282.7569;0.0000;-3000.0000;4.00000000;3.26374364;0.13240130;-1.00000000;
1028411386195038;1605969120000;48.799495862854;9.228413868434;282.7319;0.0000;-3000.0000;4.00000000;3.26852441;0.13307658;-1.00000000;
1028412383437537;1605969121000;48.799495862854;9.228413868434;282.6730;0.0000;-3000.0000;4.00000000;3.27224040;0.13184012;-1.00000000;
1028413403169075;1605969122000;48.799495862854;9.228413868434;282.6604;0.0000;-3000.0000;4.00000000;3.26365900;0.13036785;-1.00000000;
1028414382728843;1605969123000;48.799495862854;9.228413868434;282.6896;0.0000;-3000.0000;4.00000000;3.25713563;0.13141397;-1.00000000;
1028415385522266;1605969124000;48.799495862854;9.228413868434;282.7269;0.0000;-3000.0000;4.00000000;3.25252914;0.13017130;-1.00000000;
1028416387869457;1605969125000;48.799495862854;9.228413868434;282.8122;0.0000;-3000.0000;4.00000000;3.25614119;0.12858468;-1.00000000;
1028417407283380;1605969126000;48.799495862854;9.228413868434;282.9000;0.0000;-3000.0000;4.00000000;3.26007771;0.12906338;-1.00000000;
1028418376566725;1605969127000;48.799495862854;9.228413868434;282.9641;0.0000;-3000.0000;4.00000000;3.26431060;0.12940429;-1.00000000;
1028419375774263;1605969128000;48.799495862854;9.228413868434;282.9913;0.0000;-3000.0000;4.00000000;3.26624346;0.12745233;-1.00000000;
1028420378931147;1605969129000;48.799495862854;9.228413868434;282.9757;0.0000;-3000.0000;4.00000000;3.25490022;0.12634908;-1.00000000;
1028421382629377;1605969130000;48.799495862854;9.228413868434;282.8851;0.0000;-3000.0000;4.00000000;3.24603796;0.12770437;-1.00000000;
1028422383471453;1605969131000;48.799495862854;9.228413868434;282.8685;0.0000;-3000.0000;4.00000000;3.23851895;0.12622042;-1.00000000;
1028423398600645;1605969132000;48.799495862854;9.228413868434;282.8323;0.0000;-3000.0000;4.00000000;3.23301291;0.12393112;-1.00000000;
1028424367230221;1605969133000;48.799495862854;9.228413868434;282.8745;0.0000;-3000.0000;4.00000000;3.23470712;0.12158696;-1.00000000;
1028425371759989;1605969134000;48.799495862854;9.228413868434;282.9271;0.0000;-3000.0000;4.00000000;3.23398757;0.11890819;-1.00000000;
1028426367791296;1605969135000;48.799495862854;9.228413868434;282.9571;0.0000;-3000.0000;4.00000000;3.23318434;0.11573907;-1.00000000;
1028427389547526;1605969136000;48.799495862854;9.228413868434;282.9701;0.0000;-3000.0000;4.00000000;3.23340964;0.11942872;-1.00000000;
1028428398047141;1605969137000;48.799495862854;9.228413868434;283.0381;0.0000;-3000.0000;4.00000000;3.23270965;0.11891854;-1.00000000;
1028429380630025;1605969138000;48.799495862854;9.228413868434;283.0932;0.0000;-3000.0000;4.00000000;3.23407626;0.11690286;-1.00000000;
1028430378596178;1605969139000;48.799495862854;9.228413868434;283.1282;0.0000;-3000.0000;4.00000000;3.23403549;0.11609723;-1.00000000;
1028431408353562;1605969140000;48.799495862854;9.228413868434;283.0304;0.0000;-3000.0000;4.00000000;3.24119282;0.12190104;-1.00000000;
1028432386196446;1605969141000;48.799495862854;9.228413868434;283.0841;0.0000;-3000.0000;4.00000000;3.23777986;0.11909294;-1.00000000;
1028433417168099;1605969142000;48.799495862854;9.228413868434;283.1828;0.0000;-3000.0000;4.00000000;3.23317075;0.11102054;-1.00000000;
1028434384284521;1605969143000;48.799495862854;9.228413868434;283.1965;0.0000;-3000.0000;4.00000000;3.23745227;0.11987919;-1.00000000;
1028435395427482;1605969144000;48.799495862854;9.228413868434;283.0518;0.0000;-3000.0000;4.00000000;3.49799037;0.11061613;-1.00000000;
1028436379183597;1605969145000;48.799495862854;9.228413868434;282.8976;0.0000;-3000.0000;6.00000000;3.30699372;0.11366669;-1.00000000;
1028437382527981;1605969146000;48.799512984275;9.228461249777;282.5197;0.0000;-3000.0000;6.00000000;3.19093943;20.00000000;-1.00000000;
1028438399504249;1605969147000;48.799514652427;9.228485496598;282.2401;0.0000;-3000.0000;6.00000000;3.00000000;20.00000000;-1.00000000;
1028439381416864;1605969148000;48.799505087157;9.228521202078;282.5716;0.0000;-3000.0000;4.00000000;3.00000000;20.00000000;-1.00000000;
1028440381300056;1605969149000;48.799498330331;9.228574399992;282.7666;1.5912;109.8330;4.00000000;3.00000000;0.14268121;8.61533642;
1028441371588863;1605969150000;48.799488615250;9.228635810210;282.4234;1.8262;107.3181;4.00000000;3.00000000;0.01396963;1.02470255;
1028442404985477;1605969151000;48.799474842826;9.228692636597;282.4586;2.1099;109.1200;4.00000000;3.00000000;0.17703360;38.27360153;
1028443393797400;1605969152000;48.799461265163;9.228770967239;282.3412;2.4276;106.4528;3.00000000;3.00000000;0.02290812;19.78107071;
1028444380140245;1605969153000;48.799442136705;9.228862798095;282.6691;2.7817;107.3791;3.00000000;3.00000000;0.04895896;3.30760884;
1028445394125744;1605969154000;48.799427032419;9.228954181889;282.3670;6.7175;107.2769;6.00000000;3.00000000;0.02636291;1.00000000;
1028446382954090;1605969155000;48.799411208182;9.229051885055;282.3563;7.1148;105.8251;6.00000000;3.00000000;0.06739360;19.56821060;
1028447404685589;1605969156000;48.799393303654;9.229152103596;282.2544;7.5243;105.1745;6.00000000;3.00000000;0.02509838;3.10406494;
1028448382968127;1605969157000;48.799372931443;9.229250542060;282.1258;7.5322;106.5639;6.00000000;3.00000000;0.01504695;2.56290722;
1028449374264395;1605969158000;48.799355825615;9.229348589141;282.0327;7.6219;106.3296;4.00000000;3.00000000;0.31843293;10.36991405;
1028450383413087;1605969159000;48.799332009318;9.229453316241;281.9691;8.3075;107.6385;6.00000000;3.00000000;0.02727215;4.46414995;
1028451383560009;1605969160000;48.799308932868;9.229568264222;281.9317;8.2616;108.1985;6.00000000;3.00000000;0.02275888;1.00000000;
1028452383561278;1605969161000;48.799285650028;9.229676641506;281.8850;8.3605;107.1210;6.00000000;3.00000000;0.02617259;1.31177294;
1028453364508239;1605969162000;48.799263863846;9.229781658677;281.8733;8.3264;107.1221;6.00000000;3.00000000;0.13511722;1.00000000;
1028454387336353;1605969163000;48.799244644898;9.229893718213;281.9406;8.3396;106.8426;6.00000000;3.00000000;0.02841195;2.30762362;
1028455358154199;1605969164000;48.799222393228;9.230009894635;282.7021;8.6072;106.3599;6.00000000;3.00000000;0.03123305;6.25835943;
1028456406464621;1605969165000;48.799204519114;9.230124978244;283.3135;8.6224;105.5909;6.00000000;3.00000000;0.14226680;4.82737446;
1028457385347928;1605969166000;48.799185585583;9.230236498418;283.0003;8.1865;105.9344;6.00000000;3.00000000;0.37970689;12.30506325;
1028458385388812;1605969167000;48.799165800178;9.230351362342;282.9411;8.7486;106.3133;8.00000000;3.00000000;0.44312134;14.64157963;
1028459377850850;1605969168000;48.799144878775;9.230467631194;282.5351;8.2014;106.7463;6.00000000;3.00000000;0.39836368;6.27322578;
1028460378305195;1605969169000;48.799121524702;9.230588858416;282.3545;8.2050;106.8979;8.00000000;3.00000000;0.02730826;3.33328557;
1028461370315079;1605969170000;48.799101318372;9.230694305460;282.3964;7.5772;111.1495;6.00000000;3.00000000;0.19939600;1.00000000;
1028462401940694;1605969171000;48.799082295499;9.230769968971;281.7382;6.3232;106.7457;6.00000000;3.00000000;0.05772152;16.05832672;
1028463370535078;1605969172000;48.799064746431;9.230838953240;281.8945;4.8006;107.0460;4.00000000;3.00000000;0.06050045;25.48343277;
1028464394264731;1605969173000;48.799052569849;9.230884545696;282.1057;3.3315;107.7172;4.00000000;3.00000000;0.02139580;4.58734179;
1028465400186192;1605969174000;48.799043306862;9.230931921498;282.0990;3.7577;108.2151;4.00000000;3.00000000;0.23812509;8.11745167;
1028466384489499;1605969175000;48.799036325673;9.230995421069;281.7873;4.8399;97.8346;6.00000000;3.00000000;0.02509577;12.36697388;
1028467396552959;1605969176000;48.799021828646;9.231079436522;281.8058;6.2937;102.3636;6.00000000;3.00000000;0.07830122;7.14937401;
1028468377577113;1605969176999;48.799010202369;9.231161517578;281.8724;6.1630;109.6989;6.00000000;3.00000000;0.35873130;6.63770151;
1028469456386958;1605969177999;48.798991428654;9.231242846128;281.9973;6.8733;110.6560;6.00000000;3.00000000;0.35196528;10.65968227;
1028470379839957;1605969178999;48.798970337290;9.231348953015;282.2931;7.6345;107.0749;6.00000000;3.00000000;0.02264560;2.88870573;
1028471381106880;1605969179999;48.798950091239;9.231451056847;282.2324;7.8265;107.1207;6.00000000;3.00000000;0.02765890;1.13601816;
1028472385560725;1605969180999;48.798927690898;9.231554893032;282.3387;8.1205;107.3843;6.00000000;3.00000000;0.02670471;1.00000000;
1028473385145186;1605969181999;48.798899980080;9.231662882093;282.2364;8.3034;108.7979;4.00000000;3.00000000;0.10988805;3.19528365;
1028474363310839;1605969182999;48.798869370101;9.231775645703;282.2033;8.7361;110.9251;4.00000000;3.00000000;0.02423299;2.01658845;
1028475378407184;1605969183999;48.798840698822;9.231892628639;282.1871;8.9807;109.7643;4.00000000;3.00000000;0.02317147;3.43312216;
1028476375418491;1605969184999;48.798811500519;9.232007790746;282.1573;9.7669;110.6243;4.00000000;3.00000000;0.29925993;2.47505999;
1028477383677760;1605969185999;48.798775380004;9.232141765635;282.1329;10.4014;113.0002;4.00000000;3.00000000;0.02557655;1.70570481;
1028478370235567;1605969186999;48.798739100362;9.232277277162;282.0865;11.2625;111.0745;6.00000000;3.00000000;0.37114030;4.37869167;
1028479388848566;1605969187999;48.798703571661;9.232437352131;282.4315;12.2833;109.4065;6.00000000;3.00000000;0.03093822;2.76113367;
1028480374632835;1605969188999;48.798665283259;9.232605368858;282.0686;13.2171;109.7104;6.00000000;3.00000000;0.06191520;1.00000000;
1028481394308526;1605969189999;48.798632948278;9.232773855424;282.1139;13.2133;107.7195;6.00000000;3.00000000;0.07468402;1.77886927;
1028482396708603;1605969190999;48.798594812358;9.232947519283;282.5171;13.4003;107.9347;4.00000000;3.00000000;0.01252017;2.22526050;
1028483390494217;1605969191999;48.798559308609;9.233120163226;282.8549;13.2889;107.6018;4.00000000;3.00000000;0.01331387;1.00000000;
1028484386274601;1605969192999;48.798523144525;9.233288239363;283.4217;12.8822;107.5549;4.00000000;3.00000000;0.01282656;1.00000000;
1028485398205447;1605969193999;48.798488683685;9.233453375597;284.1500;12.6005;107.0886;4.00000000;3.00000000;0.01418244;1.08940017;
1028486378258523;1605969194999;48.798458908029;9.233615364979;284.9005;12.2667;106.1515;4.00000000;3.00000000;0.01231207;1.00000000;
1028487384793214;1605969195999;48.798430300747;9.233773114813;285.5880;11.8787;105.5466;4.00000000;3.00000000;0.01344266;1.00000000;
1028488390259291;1605969196999;48.798403156348;9.233928241668;286.0632;11.6059;104.5315;4.00000000;3.00000000;0.01345871;1.46349156;
1028489370670213;1605969197999;48.798380442760;9.234082051773;286.5621;11.5725;103.5855;4.00000000;3.00000000;0.01348988;1.70992267;
1028490391176635;1605969198999;48.798358318029;9.234234527202;287.0723;11.4547;101.9481;4.00000000;3.00000000;0.01420741;2.44820428;
1028491388150327;1605969199999;48.798341706073;9.234387439499;287.4843;11.4683;99.3745;4.00000000;3.00000000;0.01425265;1.60332143;
1028492389589557;1605969200999;48.798328852054;9.234545302926;287.8281;11.6616;96.9589;4.00000000;3.00000000;0.01418106;1.00000000;
1028493380668787;1605969201999;48.798320133861;9.234705283196;288.0486;11.7621;95.1775;4.00000000;3.00000000;0.01463304;1.00000000;
1028494383300555;1605969202999;48.798314761073;9.234864937786;288.2402;11.7773;92.7236;4.00000000;3.00000000;0.01463978;1.00000000;
1028495393574824;1605969203999;48.798313076441;9.235026126094;288.3364;11.7836;90.7681;4.00000000;3.00000000;0.01466267;1.00000000;
1028496381909246;1605969204999;48.798315642393;9.235189103380;288.4787;11.9403;88.6203;4.00000000;3.00000000;0.01465635;1.00000000;
1028497394614707;1605969205999;48.798322940878;9.235351010909;288.4170;11.9261;85.9838;4.00000000;3.00000000;0.01469981;1.00000000;
1028498403011168;1605969206999;48.798334730953;9.235510265123;288.3711;11.7249;83.9347;4.00000000;3.00000000;0.01477381;3.82286072;
1028499381224706;1605969207999;48.798349288357;9.235662154926;288.3231;11.2241;81.8276;4.00000000;3.00000000;0.01455824;1.00000000;
1028500390538820;1605969208999;48.798369360296;9.235799858370;288.1538;10.2621;77.9758;4.00000000;3.00000000;0.01460070;1.30164909;
1028501378531243;1605969209999;48.798399024013;9.235919940741;287.9091;9.3371;69.7013;4.00000000;3.00000000;0.01476687;10.15009022;
